ID,ZoneName,AreaName_lang,ContinentID
1137,LowerWilds,Lower Wilds,1
1156,SouthernBarrens,Southern Barrens [UNUSED],1
1157,SouthernGoldRoad,Southern Gold Road,1
1176,ZulFarrak,Zul'Farrak,209
1196,UtgardePinnacle,Utgarde Pinnacle,575
1216,TimbermawHold,Blackmaw Hold,1
1217,VanndirEncampment,Vanndir Encampment,1
1218,TESTAzshara,TESTAzshara,1
1219,LegashEncampment,Legash Encampment,1
1220,DarnassianBaseCamp,Darnassian Base Camp,1
1221,RuinsofEldarath,Ruins of Eldarath ,1
1222,Hetaera'sClutch,Hetaera's Clutch,1
1223,TempleofZin-Malor,Temple of Zin-Malor,1
1224,BearsHead,Bear's Head,1
1225,Ursolan,Ursolan,1
1226,RuinsofArkkoran,Ruins of Arkkoran,1
1227,BayofStorms,Bay of Storms,1
1228,TheShatteredStrand,The Shattered Strand,1
1229,TowerofEldara,Tower of Eldara,1
1230,JaggedReef,Jagged Reef,1
1231,SouthridgeBeach,Southridge Beach,1
1232,RavencrestMonument,Ravencrest Monument,1
1233,ForlornRidge,Forlorn Ridge,1
1234,LakeMennar,Lake Mennar,1
1235,ShadowsongShrine,Shadowsong Shrine,1
1236,HaldarrEncampment,Haldarr Encampment,1
1237,Valormok,Valormok,1
1256,TheRuinedReaches,The Ruined Reaches,1
1276,TalondeepVale,Talondeep Vale,1
1277,TheTalondeepPath,The Talondeep Path,1
1296,RocktuskFarm,Rocktusk Farm,1
1297,JaggedswineFarm,Jaggedswine Farm,1
1316,RazorfenDowns,Razorfen Downs [UNUSED],1
1336,LostRiggerCove,Lost Rigger Cove,1
1337,Uldaman,Uldaman,70
1338,LordamereLake,Lordamere Lake,0
1339,LordamereLake,Lordamere Lake,0
1357,Gallows'Corner,Gallows' Corner,0
1377,Silithus,Silithus,1
1397,EmeraldForest,Emerald Forest,169
1417,SunkenTemple,Sunken Temple,109
1437,Rockard,Dreadmaul Hold,0
1438,NethergardeKeep,Nethergarde Keep,0
1439,DreadmaulPost,Dreadmaul Post,0
1440,Serpent'sCoil,Serpent's Coil,0
1441,AltarofStorms,Altar of Storms,0
1442,FirewatchRidge,Firewatch Ridge,0
1443,TheSlagPit,The Slag Pit,0
1444,TheSeaofCinders,The Sea of Cinders,0
1445,BlackrockMountain,Blackrock Mountain,0
1446,ThoriumPoint,Thorium Point,0
1457,NethergardeMines,Nethergarde Mines,0
1477,TheTempleOfAtalHakkar,The Temple of Atal'Hakkar,109
1497,Undercity,Undercity,0
1517,Uldaman,Uldaman,0
1518,NotIUsedDeadmines,Not Used Deadmines,0
1519,StormwindCity,Stormwind City,0
1537,Ironforge,Ironforge,0
1557,SplithoofHold,Splithoof Hold,1
1577,TheCapeofStranglethorn,Cape of Stranglethorn,0
1578,SouthernSavageCoast,Southern Savage Coast,0
1579,UnusedTheDeadmines002,Unused The Deadmines 002,0
1580,UnusedIroncladCove003,Unused Ironclad Cove 003,0
1581,TheDeadmines,The Deadmines,36
1582,IroncladCove,Ironclad Cove,36
1583,BlackrockSpire,Blackrock Spire,229
1584,BlackrockDepths,Blackrock Depths,230
1597,RaptorGroundsUNUSED,Raptor Grounds UNUSED,1
1598,Grol'domFarmUNUSED,Grol'dom Farm UNUSED,1
1599,Mor'shanBaseCamp,Mor'shan Base Camp,1
1600,Honor'sStandUNUSED,Honor's Stand UNUSED,1
1601,BlackthornRidgeUNUSED,Blackthorn Ridge UNUSED,1
1602,BramblescarUNUSED,Bramblescar UNUSED,1
1603,Agama'gorUNUSED,Agama'gor UNUSED,1
1617,ValleyofHeroes,Valley of Heroes,0
1637,Orgrimmar,Orgrimmar,1
1638,ThunderBluff,Thunder Bluff,1
1639,ElderRise,Elder Rise,1
1640,SpiritRise,Spirit Rise,1
1641,HunterRise,Hunter Rise,1
1657,Darnassus,Darnassus,1
1658,CenarionEnclave,Cenarion Enclave,1
1659,Craftsmen'sTerrace,Craftsmen's Terrace,1
1660,Warrior'sTerrace,Warrior's Terrace,1
1661,TheTempleGardens,The Temple Gardens,1
1662,Tradesmen'sTerrace,Tradesmen's Terrace,1
1677,Gavin'sNaze,Gavin's Naze,0
1678,Sofera'sNaze,Sofera's Naze,0
1679,Corrahn'sDagger,Corrahn's Dagger,0
1680,TheHeadland,The Headland,0
1681,MistyShore,Misty Shore,0
1682,Dandred'sFold,Dandred's Fold,0
1683,GrowlessCave,Growless Cave,0
1684,ChillwindPoint,Chillwind Point,0
1697,RaptorGrounds,Raptor Grounds [UNUSED],1
1698,Bramblescar,Bramblescar,1
1699,ThornHill,Thorn Hill,1
1700,Agama'gor,Agama'gor [UNUSED],1
1701,BlackthornRidge,Blackthorn Ridge [UNUSED],1
1702,Honor'sStand,Honor's Stand,1
1703,TheMor'shanRampart,The Mor'shan Rampart,1
1704,Grol'domFarm,Grol'dom Farm,1
1717,RazorfenKraul,Razorfen Kraul,1
1718,TheGreatLift,The Great Lift [UNUSED],1
1737,MistvaleValley,Mistvale Valley,0
1738,Nek'maniWellspring,Nek'mani Wellspring,0
1739,BloodsailCompound,Hardwrench Hideaway,0
1740,VentureCo.BaseCamp,Venture Co. Base Camp,0
1741,GurubashiArena,Gurubashi Arena,0
1742,SpiritDen,Spirit Den,0
1757,TheCrimsonVeil,The Crimson Veil,0
1758,TheRiptide,The Riptide,0
1759,TheDamsel'sLuck,The Damsel's Luck,0
1760,VentureCo.OperationsCenter,Venture Co. Operations Center,0
1761,DeadwoodVillage,Deadwood Village,1
1762,FelpawVillage,Felpaw Village,1
1763,Jaedenar,Jaedenar,1
1764,BloodvenomRiver,Bloodvenom River,1
1765,BloodvenomFalls,Bloodvenom Falls,1
1766,ShatterScarVale,Shatter Scar Vale,1
1767,IrontreeWoods,Irontree Woods,1
1768,IrontreeCavern,Irontree Cavern,1
1769,TimbermawHold,Timbermaw Hold,1
1770,ShadowHold,Shadow Hold,1
1771,ShrineoftheDeceiver,Shrine of the Deceiver,1
1777,Itharius'sCave,Purespring Cavern,0
1778,Sorrowmurk,Sorrowmurk,0
1779,Draenil'durVillage,Draenil'dur Village,0
1780,SplinterspearJunction,Splinterspear Junction,0
1797,Stagalbog,Stagalbog,0
1798,TheShiftingMire,The Shifting Mire,0
1817,StagalbogCave,Stagalbog Cave,0
1837,WitherbarkCaverns,Witherbark Caverns,0
1857,Thoradin'sWall,Thoradin's Wall,0
1858,Boulder'gor,Boulder'gor,0
1877,ValleyofFangs,Valley of Fangs,0
1878,TehDustbowl,The Dustbowl,0
1879,MirageFlats,Mirage Flats,0
1880,Featherbeard'sHovel,Featherbeard's Hovel,0
1881,Shindigger'sCamp,Shindigger's Camp,0
1882,PlaguemistRavine,Plaguemist Ravine,0
1883,ValorwindLake,Valorwind Lake,0
1884,Agol'watha,Agol'watha,0
1885,Hiri'wathaResearchStation,Hiri'watha Research Station,0
1886,TheCreepingRuin,The Creeping Ruin,0
1887,Bogen'sLedge,Bogen's Ledge,0
1897,TheMaker'sTerrace,The Maker's Terrace,0
1898,DustwindGulch,Dustwind Gulch,0
1917,Shaol'watha,Shaol'watha,0
1937,NoonshadeRuins,Noonshade Ruins,1
1938,BrokenPillar,Broken Pillar,1
1939,AbyssalSands,Abyssal Sands,1
1940,SouthbreakShore,Southbreak Shore,1
1941,CavernsofTime,Caverns of Time,1
1942,TheMarshlands,The Marshlands,1
1943,IronstonePlateau,Ironstone Plateau,1
1957,BlackcharCave,Blackchar Cave,0
1958,TannerCamp,Tanner Camp,0
1959,DustfireValley,Dustfire Valley,0
1977,ZulGurub,Zul'Gurub,859
1978,MistyReedFarm,Misty Reed Farm,0
1997,BloodvenomPost,Bloodvenom Post ,1
1998,TalonbranchGlade,Talonbranch Glade ,1
2017,Stratholme,Stratholme,329
2037,Quel'thalas,Quel'thalas,0
2057,Scholomance,ScholomanceOLD,289
2077,TwilightVale,Twilight Vale,1
2078,TwilightShore,Twilight Shore,1
2079,AlcazIsland,Alcaz Island,1
2097,DarkcloudPinnacle,Darkcloud Pinnacle,1
2098,DawningWoodCatacombs,Dawning Wood Catacombs,0
2099,StonewatchKeep,Stonewatch Keep,0
2100,Maraudon,Maraudon,349
2101,StoutlagerInn,Stoutlager Inn,0
2102,ThunderbrewDistillery,Thunderbrew Distillery,0
2103,MenethilKeep,Menethil Keep,0
2104,DeepwaterTavern,Deepwater Tavern,0
2117,ShadowGrave,Shadow Grave,0
2118,BrillTownHall,Brill Town Hall,0
2119,Gallows'EndTavern,Gallows' End Tavern,0
2137,ThePoolsofVisionUNUSED,The Pools of VisionUNUSED,1
2138,DreadmistDen,Dreadmist Den,1
2157,Bael'dunKeep,Bael'dun Keep [UNUSED],1
2158,Emberstrife'sDen,Emberstrife's Den,1
2159,OnyxiasLair,Onyxia's Lair,249
2160,WindshearMine,Windshear Mine,1
2161,Roland'sDoom,Roland's Doom,0
2177,BattleRing,Battle Ring,0
2197,ThePoolsofVision,The Pools of Vision,1
2198,ShadowbreakRavine,Shadowbreak Ravine,1
2217,BrokenSpearVillage,Broken Spear Village,1
2237,WhitereachPost,Whitereach Post,1
2238,Gornia,Gornia,1
2239,Zane'sEyeCrater,Zane's Eye Crater,1
2240,MirageRaceway,Mirage Raceway,1
2241,FrostsaberRock,Frostsaber Rock,1
2242,TheHiddenGrove,The Hidden Grove,1
2243,TimbermawPost,Timbermaw Post,1
2244,WinterfallVillage,Winterfall Village,1
2245,Mazthoril,Mazthoril,1
2246,FrostfireHotSprings,Frostfire Hot Springs,1
2247,IceThistleHills,Ice Thistle Hills,1
2248,DunMandarr,Dun Mandarr,1
2249,FrostwhisperGorge,Frostwhisper Gorge,1
2250,OwlWingThicket,Owl Wing Thicket,1
2251,LakeKel'Theril,Lake Kel'Theril,1
2252,TheRuinsofKel'Theril,The Ruins of Kel'Theril,1
2253,StarfallVillage,Starfall Village,1
2254,Ban'ThallowBarrowDen,Ban'Thallow Barrow Den,1
2255,Everlook,Everlook,1
2256,DarkwhisperGorge,Darkwhisper Gorge,1
2257,DeeprunTram,Deeprun Tram,369
2258,TheFungalVale,The Fungal Vale,0
2259,UNUSEDTheMarrisStead,UNUSEDThe Marris Stead,0
2260,TheMarrisStead,The Marris Stead,0
2261,TheUndercroft,The Undercroft,0
2262,Darrowshire,Darrowshire,0
2263,CrownGuardTower,Crown Guard Tower,0
2264,Corin'sCrossing,Corin's Crossing,0
2265,ScarletBaseCamp,Death Cultist Base Camp,0
2266,Tyr'sHand,Tyr's Hand,0
2267,TheScarletBasilica,The Scarlet Basilica,0
2268,PaladinClassShrine,Light's Hope Chapel,0
2269,BrowmanMill,Browman Mill,0
2270,TheNoxiousGlade,The Noxious Glade,0
2271,EastwallTower,Eastwall Tower,0
2272,Northdale,Northdale,0
2273,ZulMashar,Zul'Mashar,0
2274,Mazra'Alor,Mazra'Alor,0
2275,NorthpassTower,Northpass Tower,0
2276,Quel'LithienLodge,Quel'Lithien Lodge,0
2277,Plaguewood,Plaguewood,0
2278,Scourgehold,Scourgehold,0
2279,Stratholme,Stratholme,0
2280,DONOTUSE,DO NOT USE,0
2297,DarrowmereLake,Darrowmere Lake,0
2298,CaerDarrow,Caer Darrow,0
2299,DarrowmereLake,Darrowmere Lake,0
2300,CavernsofTime,Caverns of Time,1
2301,ThistlefurVillage,Thistlefur Village,1
2302,TheQuagmire,The Quagmire,1
2303,WindbreakCanyon,Windbreak Canyon,1
2317,SouthSeas,South Seas,1
2318,TheGreatSea,The Great Sea,1
2319,TheGreatSea,The Great Sea,1
2320,TheGreatSea,The Great Sea,1
2321,TheGreatSea,The Great Sea,1
2322,TheVeiledSea,The Veiled Sea,1
2323,TheVeiledSea,The Veiled Sea,1
2324,TheVeiledSea,The Veiled Sea,1
2325,TheVeiledSea,The Veiled Sea,1
2326,TheVeiledSea,The Veiled Sea,1
2337,RazorHillBarracks,Razor Hill Barracks,1
2338,SouthSeas,South Seas,0
2339,TheGreatSea,The Great Sea,0
2357,BloodtoothCamp,Bloodtooth Camp,1
2358,ForestSong,Forest Song,1
2359,Greenpaw Village,Greenpaw Village,1
2360,SilverwingOutpost,Silverwing Outpost,1
2361,Nighthaven,Nighthaven,1
2362,ShrineofRemulos,Shrine of Remulos,1
2363,StormrageBarrowDens,Stormrage Barrow Dens,1
2364,TheGreatSea,The Great Sea,0
2365,TheGreatSea,The Great Sea,0
2366,CoTTheBlackMorass,The Black Morass,269
2367,CoTHillsbradFoothills,Old Hillsbrad Foothills,560
2368,TarrenMill,Tarren Mill,560
2369,Southshore,Southshore,560
2370,DurnholdeKeep,Durnholde Keep,560
2371,DunGarok,Dun Garok,560
2372,HillsbradFields,Hillsbrad Fields,560
2373,EasternStrand,Eastern Strand,560
2374,NethanderStead,Nethander Stead,560
2375,DarrowHill,Darrow Hill,560
2376,SouthpointTower,Southpoint Tower,560
2377,ThoradinsWall,Thoradin's Wall,560
2378,WesternStrand,Western Strand,560
2379,AzurelodeMine,Azurelode Mine,560
2397,TheGreatSea,The Great Sea,0
2398,TheGreatSea,The Great Sea,0
2399,TheGreatSea,The Great Sea,0
2400,TheForbiddingSea,The Forbidding Sea,0
2401,TheForbiddingSea,The Forbidding Sea,0
2402,TheForbiddingSea,The Forbidding Sea,0
2403,TheForbiddingSea,The Forbidding Sea,0
2404,TethrisAran,Tethris Aran,1
2405,EthelRethor,Ethel Rethor,1
2406,RanazjarIsle,Ranazjar Isle,1
2407,Kormek'sHut,Kormek's Hut,1
2408,ShadowpreyVillage,Shadowprey Village,1
2417,BlackrockPass,Blackrock Pass,0
2418,Morgan'sVigil,Morgan's Vigil,0
2419,SlitherRock,Slither Rock,0
2420,TerrorWingPath,Terror Wing Path,0
2421,Draco'dar,Draco'dar,0
2437,Ragefire,Ragefire Chasm,389
2457,NightsongWoods,Nightsong Woods,1
2477,TheVeiledSea,The Veiled Sea,1
2478,Morlos'Aran,Morlos'Aran,1
2479,EmeraldSanctuary,Emerald Sanctuary,1
2480,JadefireGlen,Jadefire Glen,1
2481,RuinsofConstellas,Ruins of Constellas,1
2497,BitterReaches,Bitter Reaches,1
2517,RiseoftheDefiler,Rise of the Defiler,0
2518,LarissPavilion,Lariss Pavilion,1
2519,WoodpawHills,Woodpaw Hills,1
2520,WoodpawDen,Woodpaw Den,1
2521,VerdantisRiver,Verdantis River,1
2522,RuinsofIsildien,Ruins of Isildien,1
2537,GrimtotemPost,Grimtotem Post,1
2538,CampAparaje,Camp Aparaje,1
2539,Malaka'jin,Malaka'jin,1
2540,BoulderslideRavine,Boulderslide Ravine,1
2541,SishirCanyon,Sishir Canyon,1
2557,DireMaul,Dire Maul,429
2558,DeadwindRavine,Deadwind Ravine,0
2559,DiamondheadRiver,Diamondhead River,0
2560,Ariden'sCamp,Ariden's Camp,0
2561,TheVice,The Vice,0
2562,Karazhan,Karazhan,0
2563,Morgan'sPlot,Morgan's Plot,0
2577,DireMaul,Dire Maul,1
2597,AlteracValley,Alterac Valley,30
2617,Scrabblescrew'sCamp,Scrabblescrew's Camp,1
2618,JadefireRun,Jadefire Run,1
2619,ThondrorilRiver,Thondroril River,0
2620,ThondrorilRiver,Thondroril River,0
2621,LakeMereldar,Lake Mereldar,0
2622,PestilentScar,Pestilent Scar,0
2623,TheInfectisScar,The Infectis Scar,0
2624,BlackwoodLake,Blackwood Lake,0
2625,EastwallGate,Eastwall Gate,0
2626,TerrorwebTunnel,Terrorweb Tunnel,0
2627,Terrordale,Terrordale,0
2637,KargathiaKeep,Kargathia Keep,1
2657,ValleyofBones,Valley of Bones,1
2677,BlackwingLair,Blackwing Lair,469
2697,Deadman'sCrossing,Deadman's Crossing,0
2717,MoltenCore,Molten Core,409
2737,TheScarabWall,The Scarab Wall,1
2738,Southwind Village,Southwind Village,1
2739,TwilightBaseCamp,Twilight Base Camp,1
2740,TheCrystalVale,The Crystal Vale,1
2741,TheScarabDais,The Scarab Dais,1
2742,HiveAshi,Hive'Ashi,1
2743,Hive'Zora,Hive'Zora,1
2744,Hive'Regal,Hive'Regal,1
2757,Shrineofthefallenwarrior,Shrine of the Fallen Warrior,1
2777,AlteracValley,UNUSED Alterac Valley,0
2797,BlackfathomDeeps,Blackfathom Deeps,1
2817,CrystalsongForest,Crystalsong Forest,571
2837,TheMastersCellar,The Master's Cellar,0
2838,StonewroughtPass,Stonewrought Pass,0
2839,AlteracValley,Alterac Valley,0
2857,TheRumbleCage,The Rumble Cage,1
2877,ChunkTest,Chunk Test,451
2897,Zoram'garOutpost,Zoram'gar Outpost,1
2917,HallofLegends,Hall of Legends,1
2918,Champions'Hall,Champions' Hall,449
2937,Grosh'gokCompound,Grosh'gok Compound,0
2938,SleepingGorge,Sleeping Gorge,0
2957,IrondeepMine,Irondeep Mine,30
2958,StonehearthOutpost,Stonehearth Outpost,30
2959,DunBaldar,Dun Baldar,30
2960,IcewingPass,Icewing Pass,30
2961,FrostwolfVillage,Frostwolf Village,30
2962,TowerPoint,Tower Point,30
2963,ColdtoothMine,Coldtooth Mine,30
2964,WinteraxHold,Winterax Hold,30
2977,IcebloodGarrison,Iceblood Garrison,30
2978,FrostwolfKeep,Frostwolf Keep,30
2979,Tor'krenFarm,Tor'kren Farm,1
3017,FrostDaggerPass,Frost Dagger Pass,30
3037,IronstoneCamp,Ironstone Camp,1
3038,Weazel'sCrater,Weazel's Crater,1
3039,TahondaRuins,Tahonda Ruins,1
3057,FieldofStrife,Field of Strife,30
3058,IcewingCavern,Icewing Cavern,30
3077,Valor'sRest,Valor's Rest,1
3097,TheSwarmingPillar,The Swarming Pillar,1
3098,TwilightPost,Twilight Post,1
3099,TwilightOutpost,Twilight Outpost,1
3100,RavagedTwilightCamp,Ravaged Twilight Camp,1
3117,Shalzaru'sLair,Shalzaru's Lair,1
3137,TalrendisPoint,Talrendis Point,1
3138,RethressSanctum,Rethress Sanctum,1
3139,MoonHorrorDen,Moon Horror Den,1
3140,Scalebeard'sCave,Scalebeard's Cave,1
3157,BoulderslideCavern,Boulderslide Cavern,1
3177,WarsongLaborCamp,Warsong Labor Camp,1
3197,ChillwindCamp,Chillwind Camp,0
3217,TheMaul,The Maul,1
3237,TheMaulUNUSED,The Maul UNUSED,429
3257,BonesofGrakkarond,Bones of Grakkarond,1
3277,WarsongGulch,Warsong Gulch,489
3297,FrostwolfGraveyard,Frostwolf Graveyard,30
3298,FrostwolfPass,Frostwolf Pass,30
3299,DunBaldarPass,Dun Baldar Pass,30
3300,IcebloodGraveyard,Iceblood Graveyard,30
3301,SnowfallGraveyard,Snowfall Graveyard,30
3302,StonehearthGraveyard,Stonehearth Graveyard,30
3303,StormpikeGraveyard,Stormpike Graveyard,30
3304,IcewingBunker,Icewing Bunker,30
3305,StonehearthBunker,Stonehearth Bunker,30
3306,WildpawRidge,Wildpaw Ridge,30
3317,RevantuskVillage,Revantusk Village,0
3318,RockofDurotan,Rock of Durotan,30
3319,SilverwingGrove,Silverwing Grove,1
3320,WarsongLumberMill,Warsong Lumber Mill,489
3321,SilverwingHold,Silverwing Hold,489
3337,WildpawCavern,Wildpaw Cavern,30
3338,TheVeiledCleft,The Veiled Cleft,30
3357,YojambaIsle,Yojamba Isle,0
3358,ArathiBasin,Arathi Basin,529
3377,TheCoil,The Coil,859
3378,MandokirsDomain,Mandokir's Domain,859
3380,AltaroftheBloodGod,Altar of the Blood God,859
3382,TempleofBethekk,Temple of Bethekk,859
3384,TheDevilsTerrace,The Devil's Terrace,859
3398,CacheofMadness,The Cache of Madness,859
3417,TrollbaneHall,Trollbane Hall,529
3418,Defiler'sDen,Defiler's Den,529
3420,Farm,Farm,529
3421,Blacksmith,Blacksmith,529
3422,LumberMill,Lumber Mill,529
3423,GoldMine,Gold Mine,529
3424,Stables,Stables,529
3425,CenarionHold,Cenarion Hold,1
3426,StaghelmPoint,Staghelm Point,1
3427,BronzebeardEncampment,Bronzebeard Encampment,1
3428,AhnQiraj,Ahn'Qiraj,531
3429,RuinsofAhnQiraj,Ruins of Ahn'Qiraj,509
3430,EversongWoods,Eversong Woods,530
3431,SunstriderIsle,Sunstrider Isle,530
3432,ShrineofDath'Remar,Shrine of Dath'Remar,530
3433,Ghostlands,Ghostlands,530
3434,ScarabTerrace,Scarab Terrace,531
3435,General'sTerrace,General's Terrace,531
3436,TheReservoir,The Reservoir,531
3437,TheHatchery,The Hatchery,531
3438,TheComb,The Comb,531
3439,Watchers'Terrace,Watchers' Terrace,531
3440,ScarabTerrace,Scarab Terrace,509
3441,GeneralsTerrace,General's Terrace,509
3442,TheReservoir,The Reservoir,509
3443,TheHatchery,The Hatchery,509
3444,TheComb,The Comb,509
3445,WatchersTerrace,Watchers' Terrace,509
3446,TwilightsRun,Twilight's Run,1
3447,Ortell'sHideout,Ortell's Hideout,1
3448,ScarabTerrace,Scarab Terrace,509
3449,GeneralsTerrace,General's Terrace,509
3450,TheReservoir,The Reservoir,509
3451,TheHatchery,The Hatchery,509
3452,TheComb,The Comb,509
3453,WatchersTerrace,Watchers' Terrace,509
3454,RuinsofAhn'Qiraj,Ruins of Ahn'Qiraj,1
3455,TheNorthSea,The North Sea,530
3456,Naxxrammas,Naxxramas,533
3457,Karazhan,Karazhan,532
3459,CityChannel,City,0
3460,GoldenStrand,Golden Strand,530
3461,SunsailAnchorage,Sunsail Anchorage,530
3462,FairbreezeVillage,Fairbreeze Village,530
3463,MagistersGate,Magisters Gate,530
3464,FarstriderRetreat,Farstrider Retreat,530
3465,NorthSanctum,North Sanctum,530
3466,WestSanctum,West Sanctum,530
3467,EastSnactum,East Sanctum,530
3468,Saltheril'sHaven,Saltheril's Haven,530
3469,Thuron'sLivery,Thuron's Livery,530
3470,StillwhisperPond,Stillwhisper Pond,530
3471,TheLivingWood,The Living Wood,530
3472,AzurebreezeCoast,Azurebreeze Coast,530
3473,LakeElrendar,Lake Elrendar,530
3474,TheScorchedGrove,The Scorched Grove,530
3475,Zeb'Watha,Zeb'Watha,530
3476,Tor'Watha,Tor'Watha,530
3477,AzjolNerub,Azjol-Nerub,571
3478,GatesofAhn'Qiraj,Gates of Ahn'Qiraj,1
3479,TheGreatSeaDraeneiIsles,The Veiled Sea,530
3480,DuskwitherGrounds,Duskwither Grounds,530
3481,DuskwitherSpire,Duskwither Spire,530
3482,TheDeadScar,The Dead Scar,530
3483,Hellfire,Hellfire Peninsula,530
3484,TheSunspire,The Sunspire,530
3485,FalthrienAcademy,Falthrien Academy,530
3486,RavenholdtManor,Ravenholdt Manor,0
3487,SilvermoonCity,Silvermoon City,530
3488,Tranquillien,Tranquillien,530
3489,SuncrownVillage,Suncrown Village,530
3490,GoldenmistVillage,Goldenmist Village,530
3491,WindrunnerVillage,Windrunner Village,530
3492,WindrunnerSpire,Windrunner Spire,530
3493,SanctumoftheSun,Sanctum of the Sun,530
3494,SanctumoftheMoon,Sanctum of the Moon,530
3495,DawnstarSpire,Dawnstar Spire,530
3496,FarstriderEnclave,Farstrider Enclave,530
3497,An'daroth,An'daroth,530
3498,An'telas,An'telas,530
3499,An'owyn,An'owyn,530
3500,Deatholme,Deatholme,530
3501,BleedingZiggurat,Bleeding Ziggurat,530
3502,HowlingZiggurat,Howling Ziggurat,530
3503,ShalandisIsle,Shalandis Isle,530
3504,TorylEstate,Toryl Estate,530
3505,UnderlightMines,Underlight Mines,530
3506,AndilienEstate,Andilien Estate,530
3507,HatchetHills,Hatchet Hills,530
3508,AmaniPass,Amani Pass,530
3509,SungrazePeak,Sungraze Peak,530
3510,AmaniCatacombs,Amani Catacombs,530
3511,ToweroftheDamned,Tower of the Damned,530
3512,Zeb'Sora,Zeb'Sora,530
3513,LakeElrendar,Lake Elrendar,530
3514,TheDeadScar,The Dead Scar,530
3515,ElrendarRiver,Elrendar River,530
3516,Zeb'Tela,Zeb'Tela,530
3517,Zeb'Nowa,Zeb'Nowa,530
3518,Nagrand,Nagrand,530
3519,TerokkarForest,Terokkar Forest,530
3520,ShadowmoonValley,Shadowmoon Valley,530
3521,Zangarmarsh,Zangarmarsh,530
3522,BladesEdgeMountains,Blade's Edge Mountains,530
3523,Netherstorm,Netherstorm,530
3524,AzuremystIsle,Azuremyst Isle,530
3525,BloodmystIsle,Bloodmyst Isle,530
3526,AmmenVale,Ammen Vale,530
3527,CrashSite,Crash Site,530
3528,SilverlineLake,Silverline Lake,530
3529,NestlewoodThicket,Nestlewood Thicket,530
3530,ShadowRidge,Shadow Ridge,530
3531,SkulkingRow,Skulking Row,530
3532,DawningLane,Dawning Lane,530
3533,RuinsofSilvermoon,Ruins of Silvermoon,530
3534,Feth'sWay,Feth's Way,530
3536,Thrallmar,Thrallmar,530
3537,BoreanTundra,Borean Tundra,571
3538,HonorHold,Honor Hold,530
3539,TheStairofDestiny,The Stair of Destiny,530
3540,TwistingNether,Twisting Nether,530
3541,ForgeCamp:Mageddon,Forge Camp: Mageddon,530
3542,ThePathofGlory,The Path of Glory,530
3543,TheGreatFissure,The Great Fissure,530
3544,PlainofShards,Plain of Shards,530
3545,HellfireCitadel,Hellfire Citadel,530
3546,ExpeditionArmory,Expedition Armory,530
3547,ThroneofKil'jaeden,Throne of Kil'jaeden,530
3548,ForgeCamp:Rage,Forge Camp: Rage,530
3549,InvasionPoint:Annihilator,Invasion Point: Annihilator,530
3550,BoruneRuins,Borune Ruins,530
3551,RuinsofShanaar,Ruins of Sha'naar,530
3552,TempleofTelhamat,Temple of Telhamat,530
3553,PoolsofAggonar,Pools of Aggonar,530
3554,FalconWatch,Falcon Watch,530
3555,Mag'harPost,Mag'har Post,530
3556,DenofHaal'esh,Den of Haal'esh,530
3557,TheExodar,The Exodar,530
3558,ElrendarFalls,Elrendar Falls,530
3559,NestlewoodHills,Nestlewood Hills,530
3560,AmmenFields,Ammen Fields,530
3561,TheSacredGrove,The Sacred Grove,530
3562,HellfireRamparts,Hellfire Ramparts,543
3563,HellfireCitadel,Hellfire Citadel,543
3564,Emberglade,Emberglade,530
3565,CenarionRefuge,Cenarion Refuge,530
3566,MoonwingDen,Moonwing Den,530
3567,PodCluster,Pod Cluster,530
3568,PodWreckage,Pod Wreckage,530
3569,TidesHollow,Tides' Hollow,530
3570,WrathscalePoint,Wrathscale Point,530
3571,BristlelimbVillage,Bristlelimb Village,530
3572,StillpineHold,Stillpine Hold,530
3573,Odesyus'Landing,Odesyus' Landing,530
3574,Valaar'sBerth,Valaar's Berth,530
3575,SiltingShore,Silting Shore,530
3576,AzureWatch,Azure Watch,530
3577,Geezle'sCamp,Geezle's Camp,530
3578,MenagerieWreckage,Menagerie Wreckage,530
3579,Traitor'sCove,Traitor's Cove,530
3580,WildwindPeak,Wildwind Peak,530
3581,WildwindPath,Wildwind Path,530
3582,ZethGor,Zeth'Gor,530
3583,BerylCoast,Beryl Coast,530
3584,BloodWatch,Blood Watch,530
